file;N_bad_channels;HighAmp;LowAmp;Bridged;Noise_Rate;FINAL;exclude_idx;exclude_labels;Clusters
sub-NDARAH948UF0_task-FunwithFractals_eeg.set;3;['E42' 'E67' 'E79'];[];[];['E6', 'E8', 'E13', 'E30', 'E33', 'E34', 'E35', 'E36', 'E37', 'E41', 'E42', 'E47', 'E49', 'E52', 'E53', 'E59', 'E60', 'E61', 'E62', 'E64', 'E66', 'E67', 'E71', 'E72', 'E79', 'E80', 'E87', 'E94', 'E102', 'E107', 'E111', 'E112', 'E128'];['E6', 'E102', 'E61', 'E33', 'E42', 'E47', 'E66', 'E41', 'E30', 'E59', 'E67', 'E94', 'E79', 'E49', 'E72', 'E13', 'E71', 'E36', 'E37', 'E107', 'E112', 'E34', 'E52', 'E111', 'E60', 'E35', 'E8', 'E62', 'E80', 'E87', 'E53', 'E64', 'E128'];[0, 1, 4, 6, 7, 8, 9, 10, 11, 12, 16, 19, 20, 25, 27, 29, 30, 31, 33, 34, 37, 38, 40, 41, 43, 44, 45, 49, 50, 51, 53, 56, 58, 59, 60, 61, 62, 65, 67, 68, 69, 70, 71, 72, 74, 76, 77, 81, 82, 85, 86, 87, 88, 90, 93];['line noise', 'line noise', 'line noise', 'channel noise', 'other', 'line noise', 'other', 'line noise', 'eye blink', 'line noise', 'line noise', 'channel noise', 'channel noise', 'eye blink', 'line noise', 'other', 'line noise', 'channel noise', 'eye blink', 'channel noise', 'muscle artifact', 'eye blink', 'channel noise', 'eye blink', 'channel noise', 'line noise', 'other', 'other', 'other', 'channel noise', 'other', 'other', 'muscle artifact', 'other', 'line noise', 'other', 'line noise', 'channel noise', 'other', 'eye blink', 'channel noise', 'channel noise', 'line noise', 'other', 'other', 'other', 'other', 'other', 'line noise', 'line noise', 'other', 'other', 'line noise', 'other', 'line noise'];[]
sub-NDARYL758JGG_task-contrastChangeDetection_run-2_eeg.set;0;[];[];[];['E1', 'E5', 'E12', 'E13', 'E20', 'E22', 'E25', 'E31', 'E34', 'E49', 'E55', 'E56', 'E80', 'E88', 'E89', 'E92', 'E93', 'E100', 'E112', 'E114', 'E115', 'E116', 'E128'];['E56', 'E1', 'E88', 'E100', 'E93', 'E112', 'E55', 'E31', 'E20', 'E34', 'E13', 'E22', 'E116', 'E92', 'E114', 'E12', 'E128', 'E5', 'E80', 'E25', 'E115', 'E49', 'E89'];[0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 17, 20, 21, 23, 26, 27, 30, 31, 32, 35, 36, 39, 40, 41, 42, 43, 45, 46, 48, 49, 50, 51, 52, 53, 54, 58, 59, 60, 61, 64, 65, 69, 70, 72, 73, 74, 75, 76, 77, 80, 81, 83, 84, 87, 88, 89, 90, 93];['eye blink', 'eye blink', 'channel noise', 'channel noise', 'muscle artifact', 'channel noise', 'muscle artifact', 'muscle artifact', 'eye blink', 'eye blink', 'eye blink', 'channel noise', 'other', 'eye blink', 'muscle artifact', 'eye blink', 'other', 'eye blink', 'other', 'other', 'eye blink', 'other', 'other', 'other', 'other', 'eye blink', 'channel noise', 'eye blink', 'other', 'other', 'eye blink', 'other', 'line noise', 'other', 'other', 'line noise', 'muscle artifact', 'muscle artifact', 'line noise', 'line noise', 'line noise', 'muscle artifact', 'line noise', 'other', 'muscle artifact', 'other', 'line noise', 'other', 'line noise', 'line noise', 'other', 'other', 'other', 'other', 'other', 'muscle artifact', 'other', 'line noise', 'other'];[]
sub-NDARZC499NVX_task-DiaryOfAWimpyKid_eeg.set;1;[];['E67'];[];['E4', 'E7', 'E8', 'E10', 'E12', 'E13', 'E20', 'E25', 'E26', 'E29', 'E30', 'E31', 'E33', 'E36', 'E37', 'E39', 'E40', 'E41', 'E42', 'E44', 'E49', 'E50', 'E51', 'E52', 'E53', 'E54', 'E55', 'E56', 'E58', 'E59', 'E60', 'E61', 'E62', 'E64', 'E65', 'E67', 'E70', 'E78', 'E79', 'E80', 'E86', 'E87', 'E89', 'E90', 'E93', 'E95', 'E96', 'E98', 'E100', 'E104', 'E105', 'E106', 'E107', 'E108', 'E111', 'E125'];['E89', 'E93', 'E104', 'E105', 'E79', 'E54', 'E13', 'E49', 'E96', 'E37', 'E111', 'E108', 'E67', 'E125', 'E31', 'E56', 'E78', 'E26', 'E20', 'E65', 'E58', 'E80', 'E60', 'E87', 'E106', 'E30', 'E86', 'E100', 'E25', 'E59', 'E12', 'E36', 'E39', 'E44', 'E55', 'E53', 'E4', 'E95', 'E64', 'E107', 'E33', 'E10', 'E62', 'E51', 'E98', 'E41', 'E90', 'E7', 'E50', 'E40', 'E42', 'E70', 'E8', 'E61', 'E52', 'E29'];[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58];['channel noise', 'channel noise', 'channel noise', 'line noise', 'line noise', 'line noise', 'channel noise', 'line noise', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'other', 'other', 'channel noise', 'channel noise', 'line noise', 'line noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'other', 'other', 'channel noise', 'other', 'other', 'channel noise', 'muscle artifact', 'other', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'muscle artifact', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'muscle artifact', 'muscle artifact', 'line noise', 'other'];[]
sub-NDARZH761YA7_task-seqLearning6target_eeg.set;0;[];[];[];['E8', 'E14', 'E21', 'E43', 'E44', 'E49', 'E54', 'E56', 'E68', 'E71', 'E75', 'E76', 'E78', 'E101', 'E107', 'E113', 'E114', 'E115', 'E125', 'E128'];['E101', 'E44', 'E68', 'E76', 'E128', 'E71', 'E8', 'E78', 'E56', 'E49', 'E107', 'E21', 'E114', 'E14', 'E113', 'E115', 'E54', 'E43', 'E75', 'E125'];[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 20, 21, 23, 27, 31, 32, 39, 41, 42, 44, 46, 51, 52, 54, 58, 63, 65, 70, 71, 78, 80, 81, 82, 83, 85, 86, 87, 89, 91, 92, 94, 95, 96, 98, 99, 100, 101];['line noise', 'line noise', 'line noise', 'line noise', 'line noise', 'line noise', 'line noise', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'eye blink', 'channel noise', 'eye blink', 'eye blink', 'line noise', 'channel noise', 'channel noise', 'line noise', 'channel noise', 'other', 'other', 'channel noise', 'other', 'other', 'other', 'other', 'other', 'other', 'channel noise', 'channel noise', 'other', 'other', 'other', 'channel noise', 'channel noise', 'other', 'line noise', 'other', 'other', 'other', 'other', 'other', 'other', 'channel noise', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other'];[]
sub-NDARXR965TFK_task-DespicableMe_eeg.set;0;[];[];[];['E3', 'E4', 'E5', 'E6', 'E10', 'E11', 'E12', 'E13', 'E16', 'E20', 'E22', 'E23', 'E24', 'E33', 'E39', 'E49', 'E55', 'E61', 'E71', 'E72', 'E78', 'E79', 'E80', 'E100', 'E102', 'E106', 'E107', 'E108', 'E109', 'E110', 'E112', 'E113', 'E114', 'E115', 'E116', 'E117', 'E120', 'E121', 'E122', 'E124', 'E125', 'E128'];['E10', 'E113', 'E80', 'E128', 'E11', 'E4', 'E39', 'E61', 'E110', 'E106', 'E121', 'E24', 'E107', 'E115', 'E3', 'E114', 'E5', 'E55', 'E79', 'E102', 'E109', 'E108', 'E12', 'E33', 'E20', 'E125', 'E100', 'E78', 'E122', 'E72', 'E23', 'E49', 'E13', 'E71', 'E112', 'E116', 'E120', 'E124', 'E6', 'E16', 'E117', 'E22'];[0, 1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 23, 26, 27, 28, 29, 30, 32, 33, 34, 35, 37, 39, 41, 42, 46, 47, 50, 53, 54, 55, 57, 58, 59, 62, 64, 65, 68, 69, 70, 71, 73, 75, 76, 80];['channel noise', 'line noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'other', 'other', 'muscle artifact', 'channel noise', 'channel noise', 'channel noise', 'eye blink', 'eye blink', 'channel noise', 'channel noise', 'line noise', 'eye blink', 'other', 'channel noise', 'other', 'channel noise', 'other', 'channel noise', 'eye blink', 'other', 'channel noise', 'muscle artifact', 'heart beat', 'channel noise', 'channel noise', 'line noise', 'channel noise', 'eye blink', 'other', 'other', 'other', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'muscle artifact', 'channel noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'channel noise', 'heart beat'];[]
sub-NDARXU253JHC_task-surroundSupp_run-1_eeg.set;5;['E28' 'E67' 'E117'];['E49' 'E80'];[];['E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E8', 'E9', 'E10', 'E11', 'E12', 'E13', 'E15', 'E16', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E26', 'E27', 'E28', 'E29', 'E30', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E42', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E50', 'E51', 'E52', 'E53', 'E54', 'E55', 'E56', 'E57', 'E58', 'E59', 'E60', 'E61', 'E62', 'E63', 'E64', 'E65', 'E66', 'E67', 'E68', 'E69', 'E70', 'E71', 'E72', 'E73', 'E74', 'E75', 'E76', 'E77', 'E78', 'E79', 'E80', 'E82', 'E83', 'E84', 'E85', 'E87', 'E88', 'E89', 'E90', 'E91', 'E92', 'E93', 'E95', 'E96', 'E97', 'E98', 'E100', 'E101', 'E102', 'E103', 'E104', 'E105', 'E106', 'E107', 'E108', 'E109', 'E110', 'E111', 'E112', 'E113', 'E114', 'E115', 'E116', 'E117', 'E118', 'E120', 'E121', 'E122', 'E123', 'E124', 'E125', 'E128'];['E3', 'E67', 'E54', 'E74', 'E83', 'E1', 'E120', 'E122', 'E2', 'E39', 'E41', 'E107', 'E36', 'E28', 'E60', 'E21', 'E7', 'E116', 'E91', 'E89', 'E53', 'E29', 'E16', 'E70', 'E55', 'E84', 'E25', 'E5', 'E63', 'E105', 'E45', 'E113', 'E46', 'E75', 'E88', 'E93', 'E18', 'E92', 'E102', 'E72', 'E73', 'E62', 'E106', 'E44', 'E117', 'E37', 'E104', 'E100', 'E58', 'E23', 'E47', 'E76', 'E118', 'E57', 'E95', 'E121', 'E15', 'E82', 'E32', 'E34', 'E123', 'E97', 'E8', 'E22', 'E50', 'E109', 'E103', 'E61', 'E24', 'E35', 'E125', 'E59', 'E31', 'E4', 'E66', 'E38', 'E78', 'E101', 'E27', 'E49', 'E128', 'E77', 'E40', 'E98', 'E6', 'E87', 'E13', 'E69', 'E30', 'E108', 'E90', 'E64', 'E111', 'E115', 'E68', 'E51', 'E10', 'E19', 'E52', 'E96', 'E20', 'E80', 'E26', 'E71', 'E124', 'E79', 'E85', 'E43', 'E9', 'E114', 'E12', 'E33', 'E11', 'E110', 'E112', 'E42', 'E56', 'E65'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 41, 42, 43, 44, 46, 47, 48, 49, 51, 52];['channel noise', 'channel noise', 'line noise', 'line noise', 'line noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'eye blink', 'other', 'line noise', 'line noise', 'line noise', 'channel noise', 'line noise', 'other', 'channel noise', 'line noise', 'channel noise', 'line noise', 'line noise', 'channel noise', 'eye blink', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'eye blink', 'channel noise', 'channel noise', 'line noise', 'other', 'channel noise', 'line noise', 'channel noise', 'other', 'line noise'];[]
sub-NDARWX338NDL_task-ThePresent_eeg.set;2;[];['E49' 'E67'];['E49', 'E67'];['E1', 'E2', 'E3', 'E4', 'E7', 'E8', 'E9', 'E12', 'E14', 'E15', 'E19', 'E20', 'E21', 'E24', 'E25', 'E26', 'E27', 'E31', 'E36', 'E39', 'E45', 'E46', 'E50', 'E55', 'E57', 'E58', 'E59', 'E60', 'E61', 'E63', 'E64', 'E65', 'E68', 'E69', 'E70', 'E73', 'E74', 'E75', 'E79', 'E80', 'E81', 'E82', 'E83', 'E88', 'E89', 'E90', 'E94', 'E95', 'E96', 'E99', 'E100', 'E101', 'E102', 'E107', 'E109', 'E110', 'E113', 'E115', 'E116', 'E122', 'E123', 'E125', 'E128'];['E39', 'E63', 'E12', 'E73', 'E83', 'E80', 'E55', 'E113', 'E123', 'E69', 'E125', 'E19', 'E26', 'E101', 'E15', 'E109', 'E82', 'E14', 'E81', 'E110', 'E99', 'E79', 'E57', 'E49', 'E64', 'E74', 'E70', 'E116', 'E122', 'E27', 'E100', 'E7', 'E68', 'E59', 'E3', 'E128', 'E67', 'E4', 'E1', 'E75', 'E21', 'E102', 'E2', 'E58', 'E95', 'E65', 'E89', 'E31', 'E60', 'E9', 'E46', 'E96', 'E88', 'E8', 'E25', 'E45', 'E90', 'E115', 'E24', 'E20', 'E107', 'E36', 'E61', 'E94', 'E50'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58, 59];['channel noise', 'channel noise', 'other', 'channel noise', 'other', 'line noise', 'channel noise', 'line noise', 'channel noise', 'eye blink', 'line noise', 'other', 'channel noise', 'line noise', 'line noise', 'line noise', 'other', 'other', 'other', 'channel noise', 'other', 'other', 'line noise', 'eye blink', 'line noise', 'channel noise', 'other', 'other', 'channel noise', 'other', 'channel noise', 'channel noise', 'other', 'other', 'other', 'other', 'other', 'channel noise', 'channel noise', 'other', 'channel noise', 'other', 'other', 'channel noise', 'other', 'other', 'channel noise', 'line noise', 'channel noise', 'other', 'other', 'channel noise', 'other', 'other', 'line noise'];[['E49', 'E67']]
sub-NDARXD388TTE_task-RestingState_eeg.set;2;['E56'];['E31'];[];['E8', 'E11', 'E14', 'E16', 'E20', 'E21', 'E23', 'E25', 'E26', 'E27', 'E34', 'E39', 'E40', 'E44', 'E49', 'E56', 'E57', 'E61', 'E63', 'E79', 'E81', 'E107', 'E110', 'E113', 'E114', 'E125', 'E128'];['E61', 'E81', 'E110', 'E128', 'E125', 'E8', 'E31', 'E27', 'E44', 'E56', 'E20', 'E79', 'E114', 'E107', 'E57', 'E49', 'E39', 'E25', 'E16', 'E21', 'E26', 'E11', 'E14', 'E113', 'E23', 'E34', 'E63', 'E40'];[0, 1, 2, 3, 4, 6, 7, 8, 9, 11, 15, 16, 17, 18, 19, 20, 22, 24, 26, 27, 28, 30, 32, 33, 34, 35, 37, 38, 40, 41, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76];['eye blink', 'eye blink', 'line noise', 'eye blink', 'channel noise', 'channel noise', 'line noise', 'channel noise', 'line noise', 'line noise', 'line noise', 'line noise', 'line noise', 'channel noise', 'other', 'line noise', 'other', 'other', 'line noise', 'channel noise', 'eye blink', 'other', 'other', 'line noise', 'eye blink', 'line noise', 'line noise', 'eye blink', 'line noise', 'eye blink', 'channel noise', 'line noise', 'eye blink', 'other', 'eye blink', 'line noise', 'other', 'other', 'other', 'line noise', 'line noise', 'channel noise', 'other', 'line noise', 'channel noise', 'other', 'channel noise', 'muscle artifact', 'line noise', 'channel noise', 'muscle artifact', 'line noise', 'other', 'other', 'other', 'line noise', 'other', 'muscle artifact'];[]
sub-NDARXU253JHC_task-surroundSupp_run-2_eeg.set;2;['E49' 'E67'];[];[];['E1', 'E2', 'E4', 'E5', 'E6', 'E7', 'E8', 'E11', 'E12', 'E13', 'E14', 'E15', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E26', 'E27', 'E28', 'E29', 'E30', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E42', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E50', 'E51', 'E52', 'E53', 'E54', 'E55', 'E56', 'E57', 'E58', 'E59', 'E60', 'E61', 'E62', 'E63', 'E64', 'E65', 'E66', 'E67', 'E68', 'E69', 'E70', 'E71', 'E72', 'E73', 'E74', 'E75', 'E76', 'E77', 'E79', 'E80', 'E81', 'E82', 'E83', 'E84', 'E85', 'E86', 'E87', 'E88', 'E89', 'E90', 'E91', 'E92', 'E93', 'E94', 'E95', 'E96', 'E97', 'E98', 'E99', 'E100', 'E101', 'E102', 'E103', 'E104', 'E105', 'E106', 'E107', 'E108', 'E109', 'E110', 'E111', 'E112', 'E113', 'E114', 'E115', 'E116', 'E117', 'E118', 'E120', 'E121', 'E122', 'E123', 'E124', 'E125', 'E128'];['E67', 'E54', 'E74', 'E83', 'E1', 'E120', 'E122', 'E2', 'E39', 'E41', 'E107', 'E36', 'E94', 'E28', 'E60', 'E21', 'E7', 'E116', 'E91', 'E89', 'E53', 'E29', 'E70', 'E55', 'E84', 'E25', 'E5', 'E63', 'E105', 'E45', 'E113', 'E46', 'E75', 'E88', 'E93', 'E92', 'E86', 'E102', 'E72', 'E73', 'E62', 'E106', 'E44', 'E104', 'E37', 'E117', 'E100', 'E58', 'E23', 'E47', 'E76', 'E118', 'E57', 'E95', 'E121', 'E15', 'E82', 'E32', 'E34', 'E123', 'E97', 'E8', 'E22', 'E50', 'E109', 'E103', 'E61', 'E24', 'E35', 'E125', 'E59', 'E31', 'E4', 'E66', 'E38', 'E101', 'E27', 'E49', 'E128', 'E77', 'E40', 'E14', 'E98', 'E6', 'E87', 'E13', 'E69', 'E30', 'E108', 'E90', 'E64', 'E111', 'E115', 'E68', 'E51', 'E19', 'E52', 'E81', 'E96', 'E20', 'E80', 'E26', 'E71', 'E124', 'E79', 'E85', 'E43', 'E99', 'E114', 'E12', 'E33', 'E11', 'E110', 'E112', 'E42', 'E56', 'E65'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16];['channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'line noise', 'line noise', 'channel noise', 'line noise', 'line noise', 'channel noise'];[]
sub-NDARXR965TFK_task-DiaryOfAWimpyKid_eeg.set;0;[];[];[];['E2', 'E4', 'E5', 'E6', 'E8', 'E9', 'E11', 'E12', 'E16', 'E19', 'E20', 'E22', 'E23', 'E24', 'E33', 'E38', 'E44', 'E49', 'E55', 'E56', 'E61', 'E62', 'E71', 'E72', 'E73', 'E77', 'E78', 'E80', 'E87', 'E96', 'E109', 'E110', 'E113', 'E114', 'E115', 'E116', 'E117', 'E121', 'E122', 'E123', 'E124', 'E125', 'E128'];['E62', 'E113', 'E80', 'E128', 'E11', 'E4', 'E110', 'E61', 'E77', 'E121', 'E24', 'E115', 'E123', 'E114', 'E96', 'E5', 'E19', 'E55', 'E9', 'E109', 'E12', 'E33', 'E20', 'E125', 'E78', 'E2', 'E122', 'E72', 'E56', 'E23', 'E49', 'E87', 'E71', 'E73', 'E116', 'E38', 'E8', 'E124', 'E6', 'E16', 'E44', 'E117', 'E22'];[0, 1, 4, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 25, 26, 27, 29, 31, 39, 40, 41, 45, 46, 50, 51, 56, 60, 63, 64, 65, 67, 70, 71, 75, 77, 79, 80, 83, 84, 86, 87, 88, 89, 91, 93, 95, 96, 97, 99, 102, 106];['line noise', 'line noise', 'channel noise', 'eye blink', 'eye blink', 'channel noise', 'eye blink', 'line noise', 'other', 'eye blink', 'eye blink', 'eye blink', 'eye blink', 'other', 'eye blink', 'channel noise', 'line noise', 'eye blink', 'other', 'eye blink', 'channel noise', 'channel noise', 'channel noise', 'eye blink', 'eye blink', 'channel noise', 'channel noise', 'eye blink', 'other', 'channel noise', 'other', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'muscle artifact', 'other', 'other', 'eye blink', 'channel noise', 'other', 'muscle artifact', 'other', 'other', 'other', 'line noise', 'other', 'other', 'other', 'channel noise', 'other', 'line noise', 'other'];[]
sub-NDARZC499NVX_task-FunwithFractals_eeg.set;4;['E55' 'E95'];['E26' 'E67'];['E26', 'E67'];['E1', 'E3', 'E4', 'E5', 'E6', 'E7', 'E8', 'E10', 'E11', 'E12', 'E15', 'E21', 'E25', 'E29', 'E30', 'E31', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E42', 'E43', 'E44', 'E46', 'E47', 'E49', 'E51', 'E52', 'E53', 'E54', 'E55', 'E57', 'E58', 'E59', 'E60', 'E61', 'E62', 'E64', 'E65', 'E66', 'E68', 'E70', 'E71', 'E72', 'E73', 'E74', 'E75', 'E76', 'E77', 'E78', 'E79', 'E80', 'E81', 'E82', 'E83', 'E84', 'E85', 'E86', 'E87', 'E88', 'E89', 'E90', 'E91', 'E92', 'E94', 'E95', 'E96', 'E97', 'E98', 'E99', 'E100', 'E101', 'E102', 'E103', 'E104', 'E105', 'E106', 'E107', 'E108', 'E109', 'E110', 'E112', 'E113', 'E114', 'E115', 'E118', 'E120', 'E121', 'E124', 'E125'];['E89', 'E105', 'E6', 'E79', 'E5', 'E76', 'E77', 'E108', 'E46', 'E31', 'E3', 'E80', 'E58', 'E11', 'E87', 'E30', 'E102', 'E100', 'E25', 'E59', 'E12', 'E57', 'E118', 'E92', 'E44', 'E66', 'E55', 'E21', 'E99', 'E73', 'E64', 'E72', 'E94', 'E83', 'E84', 'E10', 'E62', 'E51', 'E124', 'E85', 'E121', 'E97', 'E42', 'E70', 'E52', 'E29', 'E71', 'E82', 'E109', 'E103', 'E104', 'E1', 'E47', 'E75', 'E54', 'E49', 'E96', 'E37', 'E120', 'E67', 'E125', 'E78', 'E115', 'E68', 'E26', 'E65', 'E114', 'E106', 'E60', 'E91', 'E74', 'E86', 'E35', 'E36', 'E39', 'E112', 'E43', 'E53', 'E4', 'E95', 'E107', 'E110', 'E15', 'E98', 'E41', 'E38', 'E101', 'E90', 'E7', 'E40', 'E8', 'E61', 'E88', 'E81', 'E113'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 47, 50, 51, 52, 54, 56, 57, 58, 59, 61, 62, 63, 64, 65];['line noise', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'line noise', 'line noise', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'line noise', 'channel noise', 'line noise', 'eye blink', 'channel noise', 'line noise', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'eye blink', 'muscle artifact', 'channel noise', 'line noise', 'channel noise', 'other', 'other', 'channel noise', 'line noise', 'other', 'other', 'muscle artifact', 'channel noise', 'other', 'channel noise', 'other', 'eye blink', 'other', 'line noise', 'channel noise', 'other', 'line noise', 'muscle artifact', 'muscle artifact', 'channel noise', 'line noise', 'other', 'muscle artifact', 'channel noise', 'other', 'other', 'other'];[['E26', 'E67']]
sub-NDARXU253JHC_task-symbolSearch_eeg.set;6;['E36' 'E49' 'E117'];['E31' 'E55' 'E80'];[];['E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E11', 'E12', 'E13', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E26', 'E27', 'E28', 'E29', 'E30', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E42', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E50', 'E51', 'E52', 'E53', 'E54', 'E55', 'E56', 'E57', 'E58', 'E59', 'E60', 'E61', 'E62', 'E63', 'E64', 'E65', 'E66', 'E67', 'E68', 'E69', 'E70', 'E71', 'E72', 'E73', 'E74', 'E75', 'E76', 'E77', 'E78', 'E79', 'E80', 'E82', 'E83', 'E85', 'E86', 'E87', 'E88', 'E90', 'E91', 'E92', 'E93', 'E95', 'E96', 'E97', 'E98', 'E99', 'E100', 'E101', 'E102', 'E103', 'E104', 'E105', 'E106', 'E107', 'E108', 'E109', 'E110', 'E111', 'E112', 'E113', 'E114', 'E115', 'E116', 'E117', 'E118', 'E120', 'E121', 'E122', 'E123', 'E124', 'E125', 'E128'];['E3', 'E67', 'E54', 'E74', 'E83', 'E1', 'E120', 'E122', 'E2', 'E39', 'E41', 'E107', 'E36', 'E28', 'E60', 'E21', 'E7', 'E116', 'E91', 'E53', 'E29', 'E70', 'E55', 'E25', 'E5', 'E63', 'E105', 'E45', 'E113', 'E46', 'E75', 'E88', 'E93', 'E18', 'E92', 'E86', 'E102', 'E72', 'E73', 'E62', 'E106', 'E44', 'E117', 'E37', 'E104', 'E100', 'E58', 'E23', 'E47', 'E76', 'E118', 'E57', 'E95', 'E121', 'E82', 'E32', 'E34', 'E123', 'E97', 'E22', 'E50', 'E109', 'E103', 'E61', 'E24', 'E35', 'E125', 'E59', 'E31', 'E4', 'E66', 'E38', 'E78', 'E101', 'E27', 'E49', 'E128', 'E77', 'E40', 'E98', 'E6', 'E87', 'E13', 'E69', 'E30', 'E108', 'E90', 'E64', 'E111', 'E115', 'E68', 'E51', 'E19', 'E52', 'E96', 'E20', 'E80', 'E26', 'E71', 'E124', 'E79', 'E85', 'E43', 'E99', 'E114', 'E12', 'E33', 'E11', 'E110', 'E112', 'E42', 'E56', 'E65'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 29, 30, 31, 33, 34, 36, 38, 39, 40, 42, 43, 45, 47, 50, 51, 52, 53, 54, 55];['channel noise', 'eye blink', 'channel noise', 'channel noise', 'line noise', 'line noise', 'channel noise', 'channel noise', 'line noise', 'other', 'other', 'channel noise', 'eye blink', 'channel noise', 'channel noise', 'line noise', 'channel noise', 'line noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'eye blink', 'channel noise', 'other', 'line noise', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'line noise', 'other', 'other', 'line noise', 'other', 'channel noise'];[]
